ObjectID,Plot,Species,DBH (cm) 2021
3498,Plot6,ABBA,16
3499,Plot7,ABBA,19.2
3500,Plot8,UNSW,35
3501,Plot9,ABBA,23
3502,Plot10,ABBA,14.5
3503,Plot11,PIRU,17.4
3504,Plot12,ABBA,20.6
3505,Plot1,ABBA,10.6
3506,Plot2,ABBA,10.5
3507,Plot3,ABBA,14
3508,Plot4,PIRU,17.8
3509,Plot5,PIRU,20
3510,Plot6,UNSW,51.5
3511,Plot7,ABBA,20.6
3512,Plot8,ABBA,11.4
3513,Plot9,UNSW,60.7
3514,Plot10,ABBA,13
3515,Plot11,ABBA,12.2
3516,Plot12,PIRU,22.4
3517,Plot1,UNSW,38.6
3518,Plot2,ABBA,12.7
3519,Plot3,ABBA,12
3520,Plot4,ABBA,16.6
3521,Plot5,ABBA,15.5
3522,Plot6,PIRU,21
3523,Plot7,ABBA,14.5
3524,Plot8,ABBA,19.1
3525,Plot9,PIRU,20.2
3526,Plot10,ABBA,18.3
3527,Plot11,PIRU,17.5
3528,Plot12,ABBA,21.3
3529,Plot1,PIRU,16.7
3530,Plot2,PIRU,24.4
3531,Plot3,PIRU,19.3
3532,Plot4,ABBA,20.9
3533,Plot5,PIRU,17
3534,Plot6,UNSW,60.2
3535,Plot7,ABBA,16.1
3536,Plot8,UNSW,23
3537,Plot9,ABBA,17.8
3538,Plot10,PIRU,14.4
3539,Plot11,ABBA,12.3
3540,Plot12,UNSW,45
3541,Plot1,ABBA,13
3542,Plot2,ABBA,12.6
3543,Plot3,ABBA,22.5
3544,Plot4,ABBA,14.4
3545,Plot5,UNSW,14
3546,Plot6,ABBA,11.3
3547,Plot7,ABBA,12.2
3548,Plot8,UNSW,25
3549,Plot9,ABBA,12.8
3550,Plot10,ABBA,21.4
3551,Plot11,ABBA,14.9
3552,Plot12,ABBA,20.7
3553,Plot1,ABBA,15.8
3554,Plot2,ABBA,10.8
3555,Plot3,ABBA,20.7
3556,Plot4,UNSW,29
3557,Plot5,ABBA,13
3558,Plot6,ABBA,19.6
3559,Plot7,ABBA,12
3560,Plot8,PIRU,20.7
3561,Plot9,ABBA,30.6
3562,Plot10,ABBA,13.6
3563,Plot11,ABBA,14.6
3564,Plot12,UNSW,28
3565,Plot1,ABBA,13.6
3566,Plot2,ABBA,20.2
3567,Plot3,ABBA,31.9
3568,Plot4,ABBA,14.9
3569,Plot5,ABBA,17.1
3570,Plot6,ABBA,13
3571,Plot7,ABBA,14.3
3572,Plot8,ABBA,11.5
3573,Plot9,ABBA,11
3574,Plot10,ABBA,11.4
3575,Plot11,ABBA,17.1
3576,Plot12,ABBA,12.7
3577,Plot1,ABBA,21.3
3578,Plot2,ABBA,11.8
3579,Plot3,ABBA,18.8
3580,Plot4,ABBA,12.1
3581,Plot5,ABBA,16
3582,Plot6,ABBA,13.1
3583,Plot7,ABBA,17.3
3584,Plot8,ABBA,12.4
3585,Plot9,ABBA,13.3
3586,Plot10,ABBA,19.7
3587,Plot11,ABBA,19.3
3588,Plot12,ABBA,13.7
3589,Plot1,ABBA,10.7
3590,Plot2,ABBA,15.5
3591,Plot3,ABBA,12.3
3592,Plot4,ABBA,24.9
3593,Plot5,ABBA,13
3594,Plot6,ABBA,15.1
3595,Plot7,ABBA,11.3
3596,Plot8,ABBA,12.6
3597,Plot9,ABBA,11.3
3598,Plot10,ABBA,17.5
3599,Plot11,ABBA,13.3
3600,Plot12,ABBA,16.6
3601,Plot1,ABBA,13
3602,Plot2,PRSE,13.9
3603,Plot3,ABBA,11.5
3604,Plot4,ABBA,11
3605,Plot5,PIRU,21.1
3606,Plot6,ABBA,18.3
3607,Plot7,ABBA,18.6
3608,Plot8,ABBA,18.9
3609,Plot9,ABBA,14
3610,Plot10,ABBA,16
3611,Plot11,LALA,20.5
3612,Plot12,ABBA,17.1
3613,Plot1,ABBA,15.5
3614,Plot2,ABBA,14
3615,Plot3,ABBA,12.7
3616,Plot4,ABBA,16.4
3617,Plot5,ABBA,10.3
3618,Plot6,ABBA,14
3619,Plot7,ABBA,15.9
3620,Plot8,ABBA,14.9
3621,Plot9,ABBA,11.7
3622,Plot10,ABBA,10.3
3623,Plot11,PIRU,26
3624,Plot12,ABBA,13
3625,Plot1,ABBA,10.3
3626,Plot2,PIRU,21.6
3627,Plot3,PIRU,25
3628,Plot4,ABBA,18
3629,Plot5,ABBA,14.5
3630,Plot6,ABBA,15.2
3631,Plot7,ABBA,11.5
3632,Plot8,ABBA,12.5
3633,Plot9,ABBA,13
3634,Plot10,ABBA,13.4
3635,Plot11,ABBA,15.9
3636,Plot12,ABBA,17
3637,Plot1,ABBA,13.1
3638,Plot2,ABBA,16.6
3639,Plot3,UNSW,28
3640,Plot4,UNSW,34
3641,Plot5,UNSW,56
3642,Plot6,UNSW,69
3643,Plot7,ABBA,11.8
3644,Plot8,ABBA,10.7
3645,Plot9,ABBA,11.1
3646,Plot10,PIRU,16.3
3647,Plot11,ABBA,13.5
3648,Plot12,ABBA,15.9
3649,Plot1,ABBA,13.4
3650,Plot2,ABBA,12.1
3651,Plot3,ABBA,15.2
3652,Plot4,ABBA,11.8
3653,Plot5,ABBA,11.9
3654,Plot6,ABBA,15.3
3655,Plot7,ABBA,15.8
3656,Plot8,ABBA,15.7
3657,Plot9,UNSW,12
3658,Plot10,ABBA,13.4
3659,Plot11,UNSW,17
3660,Plot12,UNSW,58
3661,Plot1,UNSW,34
3662,Plot2,ABBA,17.5
3663,Plot3,ABBA,11.2
3664,Plot4,ABBA,12.8
3665,Plot5,UNSW,20
3666,Plot6,ABBA,28
3667,Plot7,ACRU,10.8
3668,Plot8,UNSW,23
3669,Plot9,ABBA,10.1
3670,Plot10,ACRU,11.6
3671,Plot11,ABBA,15.6
3672,Plot12,UNSW,25
3673,Plot1,ABBA,20.5
3674,Plot2,ABBA,11.6
3675,Plot3,ABBA,10.9
3676,Plot4,ABBA,16.8
3677,Plot5,ABBA,12.6
3678,Plot6,ABBA,13.4
3679,Plot7,ABBA,20.6
3680,Plot8,ABBA,12.2
3681,Plot9,UNSW,61
3682,Plot10,UNSW,13
3683,Plot11,UNSW,32
3684,Plot12,ABBA,12
3685,Plot1,ABBA,14.6
3686,Plot2,ABBA,19.5
3687,Plot3,ABBA,10.5
3688,Plot4,ABBA,12.6
3689,Plot5,PIRU,14.6
3690,Plot6,ABBA,17
3691,Plot7,ABBA,16.6
3692,Plot8,ABBA,14
3693,Plot9,ABBA,13
3694,Plot10,ABBA,11.4
3695,Plot11,ABBA,16.1
3696,Plot12,ABBA,13.8
3697,Plot1,ABBA,12.7
3698,Plot2,ABBA,14.7
3699,Plot3,ABBA,13.6
3700,Plot4,ABBA,16.3
3701,Plot5,PIRU,20.5
3702,Plot6,PIRU,20.8
3703,Plot7,ABBA,14.8
3704,Plot8,ABBA,11.8
3705,Plot9,PIRU,18
3706,Plot10,PIRU,17.3
3707,Plot11,ABBA,17.9
3708,Plot12,ABBA,19.5
3709,Plot1,UNSW,13
3710,Plot2,UNSW,27
3711,Plot3,UNSW,15
3712,Plot4,UNSW,20
3713,Plot5,UNSW,21
3714,Plot6,UNSW,35.6
3715,Plot7,UNSW,17
3716,Plot8,UNSW,21
3717,Plot9,UNSW,26
3718,Plot10,UNSW,31
3719,Plot11,UNSW,13.6
3720,Plot12,UNSW,30
3721,Plot1,UNSW,29
3722,Plot2,PIST,60
3723,Plot3,UNSW,17
3724,Plot4,UNSW,20
3725,Plot5,UNSW,12
3726,Plot6,UNSW,13
3727,Plot7,UNSW,13
3728,Plot8,ABBA,12.7
3729,Plot9,ABBA,11.3
3730,Plot10,ABBA,17.1
3731,Plot11,PIRU,17.3
3732,Plot12,ABBA,12.6
3733,Plot1,ABBA,16
3734,Plot2,ABBA,10.6
3735,Plot3,ABBA,14.5
3736,Plot4,ABBA,13.4
3737,Plot5,PIRU,15
3738,Plot6,ABBA,11.4
3739,Plot7,ABBA,11.4
3740,Plot8,PIRU,19.5
3741,Plot9,ABBA,13
3742,Plot10,ABBA,11.8
3743,Plot11,ABBA,16.6
3744,Plot12,ABBA,12.2
3745,Plot1,ABBA,13.4
3746,Plot2,ABBA,13.9
3747,Plot3,PIRU,12.8
3748,Plot4,ABBA,12.7
3749,Plot5,ABBA,12.8
3750,Plot6,ABBA,14.8
3751,Plot7,ABBA,11.3
3752,Plot8,ABBA,17.5
3753,Plot9,ABBA,13.3
3754,Plot10,ABBA,13.8
3755,Plot11,ABBA,14.3
3756,Plot12,PIRU,14.9
3757,Plot1,PIRU,21.8
3758,Plot2,ABBA,11.2
3759,Plot3,ABBA,12.7
3760,Plot4,ABBA,14.7
3761,Plot5,PIRU,16.8
3762,Plot6,PIRU,18.2
3763,Plot7,ABBA,17.9
3764,Plot8,ABBA,15.3
3765,Plot9,PIRU,20.6
3766,Plot10,ABBA,12.3
3767,Plot11,ABBA,11.6
3768,Plot12,UNSW,20
3769,Plot1,ABBA,13.1
3770,Plot2,ABBA,13
3771,Plot3,PIRU,27
3772,Plot4,ABBA,19.9
3773,Plot5,PIRU,18.5
3774,Plot6,PIRU,21
3775,Plot7,ABBA,13.8
3776,Plot8,PIRU,24.4
3777,Plot9,PIRU,11.8
3778,Plot10,UNSW,47.5
3779,Plot11,ABBA,19.5
3780,Plot12,ABBA,12.9
3781,Plot1,ABBA,18.7
3782,Plot2,ABBA,19.5
3783,Plot3,PIRU,23.8
3784,Plot4,ABBA,11.5
3785,Plot5,ABBA,10.5
3786,Plot6,ABBA,16.8
3787,Plot7,ABBA,12.5
3788,Plot8,PIRU,22.1
3789,Plot9,ABBA,13.3
3790,Plot10,ABBA,12.5
3791,Plot11,ABBA,15.9
3792,Plot12,ABBA,15.1
3793,Plot1,ABBA,13.3
3794,Plot2,UNSW,33
3795,Plot3,ABBA,11
3796,Plot4,ABBA,16.7
3797,Plot5,ABBA,17.7
3798,Plot6,PIRU,19.7
3799,Plot7,ABBA,18.6
3800,Plot8,ABBA,21.3
3801,Plot9,ABBA,19.4
3802,Plot10,ABBA,15.4
3803,Plot11,ABBA,12.7
3804,Plot12,UNSW,24.5
3805,Plot1,ABBA,16.4
3806,Plot2,ABBA,16.8
3807,Plot3,ABBA,14.9
3808,Plot4,ABBA,18.3
3809,Plot5,ABBA,11.7
3810,Plot6,ABBA,12.7
3811,Plot7,PIRU,23.9
3812,Plot8,ABBA,19.1
3813,Plot9,ABBA,24.3
3814,Plot10,ABBA,12.4
3815,Plot11,ABBA,17.4
3816,Plot12,PIRU,29
3817,Plot1,ABBA,15.2
3818,Plot2,ABBA,26.3
3819,Plot3,UNSW,25
3820,Plot4,ABBA,13
3821,Plot5,ABBA,13
3822,Plot6,ABBA,17
3823,Plot7,ABBA,
3824,Plot8,ABBA,
3825,Plot9,PIRU,
3826,Plot10,ABBA,11.1
3827,Plot11,ABBA,10.9
3828,Plot12,ABBA,16
3829,Plot1,PIRU,22.9
3830,Plot2,ABBA,15.1
3831,Plot3,ABBA,11.5
3832,Plot4,ABBA,16.1
3833,Plot5,ABBA,13.8
3834,Plot6,UNSW,58
3835,Plot7,ABBA,10.7
3836,Plot8,ABBA,10.8
3837,Plot9,ABBA,20.9
3838,Plot10,ABBA,13.5
3839,Plot11,ABBA,17.4
3840,Plot12,ABBA,12.2
3841,Plot1,ABBA,17.1
3842,Plot2,UNSW,16
3843,Plot3,ABBA,12.4
3844,Plot4,ABBA,16.8
3845,Plot5,ABBA,18.5
3846,Plot6,ABBA,12.9
3847,Plot7,ABBA,13.9
3848,Plot8,ABBA,12.5
3849,Plot9,ABBA,17.5
3850,Plot10,ABBA,11.5
3851,Plot11,ABBA,13.7
3852,Plot12,ABBA,10.6
3853,Plot1,ABBA,18.5
3854,Plot2,ABBA,12.5
3855,Plot3,ABBA,10.8
3856,Plot4,ABBA,13.9
3857,Plot5,ABBA,14.5
3858,Plot6,UNSW,24
3859,Plot7,ABBA,12.8
3860,Plot8,ABBA,14.5
3861,Plot9,ABBA,14
3862,Plot10,ABBA,16.7
3863,Plot11,ABBA,10.6
3864,Plot12,ABBA,16.5
3865,Plot1,ABBA,12.8
3866,Plot2,ABBA,
3867,Plot3,PIST,60.9
3868,Plot4,ABBA,12
3869,Plot5,ABBA,12.2
3870,Plot6,ABBA,12
3871,Plot7,ABBA,11.4
3872,Plot8,ABBA,14.6
3873,Plot9,ABBA,12.5
3874,Plot10,ABBA,16
3875,Plot11,ABBA,19.3
3876,Plot12,ABBA,12.9
3877,Plot1,ABBA,13.5
3878,Plot2,ABBA,15.8
3879,Plot3,UNSW,37.5
3880,Plot4,ABBA,15
3881,Plot5,ABBA,17.2
3882,Plot6,ABBA,18.1
3883,Plot7,ABBA,18.4
3884,Plot8,ABBA,16.2
3885,Plot9,ABBA,14.3
3886,Plot10,ABBA,11.1
3887,Plot11,ABBA,12.8
3888,Plot12,UNSW,20.4
3889,Plot1,ABBA,12.7
3890,Plot2,PIRU,19.1
3891,Plot3,PIRU,19.6
3892,Plot4,ABBA,15.8
3893,Plot5,ABBA,14
3894,Plot6,UNSW,31.2
3895,Plot7,ABBA,26.2
3896,Plot8,UNSW,15.3
3897,Plot9,ABBA,10.2
3898,Plot10,PIRU,
3899,Plot11,ABBA,15.8
3900,Plot12,BEAL,17.3
3901,Plot1,ABBA,24.7
3902,Plot2,ABBA,36
3903,Plot3,ABBA,15.5
3904,Plot4,ABBA,21.3
3905,Plot5,ABBA,18.5
3906,Plot6,PIRU,16.3
3907,Plot7,PIRU,20.8
3908,Plot8,PIRU,18.5
3909,Plot9,PIRU,20.2
3910,Plot10,ABBA,12.8
3911,Plot11,PIRU,23.5
3912,Plot12,ABBA,25.7
3913,Plot1,ABBA,14.4
3914,Plot2,PIRU,11.3
3915,Plot3,ABBA,14.9
3916,Plot4,UNSW,72
3917,Plot5,PIRU,28.6
3918,Plot6,PIRU,21.8
3919,Plot7,PIRU,24.3
3920,Plot8,ABBA,12.9
3921,Plot9,ABBA,14.4
3922,Plot10,ABBA,19.9
3923,Plot11,ABBA,22.2
3924,Plot12,ABBA,12.4
3925,Plot1,ABBA,11.1
3926,Plot2,ABBA,19.7
3927,Plot3,ABBA,13.6
3928,Plot4,PIRU,14.8
3929,Plot5,ABBA,10.5
3930,Plot6,ABBA,14.2
3931,Plot7,ABBA,24.5
3932,Plot8,ABBA,17.5
3933,Plot9,ABBA,11
3934,Plot10,UNSW,43
3935,Plot11,UNSW,19
3936,Plot12,UNSW,29
3937,Plot1,ABBA,18
3938,Plot2,UNSW,22
3939,Plot3,UNSW,45
3940,Plot4,PIRU,22.1
3941,Plot5,PIRU,23.5
3942,Plot6,ABBA,19.7
3943,Plot7,PIRU,26.3
3944,Plot8,ABBA,18.7
3945,Plot9,PIRU,15.4
3946,Plot10,ABBA,12.1
3947,Plot11,ABBA,15.8
3948,Plot12,ABBA,14.5
3949,Plot1,ABBA,18
3950,Plot2,ABBA,12.9
3951,Plot3,ABBA,11
3952,Plot4,ABBA,15.3
3953,Plot5,ABBA,17.1
3954,Plot6,ABBA,17.2
3955,Plot7,ABBA,14.6
3956,Plot8,ABBA,14.9
3957,Plot9,ABBA,15.1
3958,Plot10,LALA,21.4
3959,Plot11,PIRU,16.8
3960,Plot12,ABBA,12.4
3961,Plot1,ABBA,15.1
3962,Plot2,ABBA,10.6
3963,Plot3,PIRU,16.6
3964,Plot4,ABBA,15.6
3965,Plot5,ABBA,18
3966,Plot6,ABBA,15.1
3967,Plot7,ABBA,17.4
3968,Plot8,ABBA,11.9
3969,Plot9,ABBA,14
3970,Plot10,ABBA,10.3
3971,Plot11,ABBA,14.5
3972,Plot12,ABBA,11.8
3973,Plot1,ABBA,10.7
3974,Plot2,ABBA,19.2
3975,Plot3,ABBA,13.8
3976,Plot4,ABBA,14.8
3977,Plot5,ABBA,11.8
3978,Plot6,ABBA,11.4
3979,Plot7,ABBA,13.9
3980,Plot8,ABBA,12.3
3981,Plot9,PIRU,20.4
3982,Plot10,PIRU,15.4
3983,Plot11,UNSW,17
3984,Plot12,UNSW,49
3985,Plot1,UNSW,42
3986,Plot2,UNSW,32
3987,Plot3,UNSW,87
3988,Plot4,UNSW,44
3989,Plot5,UNSW,27.1
3990,Plot6,ABBA,
3991,Plot7,PIRU,
3992,Plot8,ABBA,
3993,Plot9,ABBA,25.9
3994,Plot10,ABBA,20.2
3995,Plot11,ABBA,22.6
3996,Plot12,ABBA,12.1
3997,Plot1,ABBA,16.1
3998,Plot2,ABBA,16.9
3999,Plot3,ABBA,17.1
4000,Plot4,ABBA,20.8
4001,Plot5,ABBA,15
4002,Plot6,ABBA,18.8
4003,Plot7,ABBA,22.5
4004,Plot8,ABBA,10.5
4005,Plot9,ABBA,15.6
4006,Plot10,PRSE,13.1
4007,Plot11,ABBA,19.3
4008,Plot12,ABBA,20.9
4009,Plot1,ABBA,18.4
4010,Plot2,ABBA,12.9
4011,Plot3,ABBA,23.5
4012,Plot4,ABBA,10.8
4013,Plot5,ABBA,21.2
4014,Plot6,ABBA,16.2
4015,Plot7,ABBA,20.6
4016,Plot8,ABBA,20
4017,Plot9,ABBA,19.3
4018,Plot10,PIRU,19
4019,Plot11,ABBA,20.7
4020,Plot12,ABBA,25.7
4021,Plot1,ABBA,14.9
4022,Plot2,ABBA,18.9
4023,Plot3,ABBA,15.3
4024,Plot4,ABBA,17.8
4025,Plot5,ABBA,16
4026,Plot6,ABBA,12.6
4027,Plot7,PIRU,32.2
4028,Plot8,ABBA,17.5
4029,Plot9,ABBA,16.9
4030,Plot10,ABBA,27
4031,Plot11,ABBA,13.2
4032,Plot12,ABBA,10.2
4033,Plot1,PIRU,24.9
4034,Plot2,ABBA,14.2
4035,Plot3,ABBA,16.4
4036,Plot4,ABBA,15.1
4037,Plot5,ABBA,14.2
4038,Plot6,ABBA,11
4039,Plot7,ABBA,18.1
4040,Plot8,ABBA,21.8
4041,Plot9,ABBA,19.7
4042,Plot10,ABBA,18.7
4043,Plot11,ABBA,17.5
4044,Plot12,UNSW,28
4045,Plot1,UNSW,45
4046,Plot2,UNSW,74
4047,Plot3,UNSW,36
4048,Plot4,UNSW,28
4049,Plot5,UNSW,28
4050,Plot6,UNSW,47
4051,Plot7,UNSW,16
4052,Plot8,ABBA,25.8
4053,Plot9,ABBA,24.6
4054,Plot10,ABBA,17.9
4055,Plot11,ABBA,29.6
4056,Plot12,ABBA,18.3
4057,Plot1,ABBA,21
4058,Plot2,ABBA,19.4
4059,Plot3,ABBA,22.6
4060,Plot4,ABBA,30.6
4061,Plot5,ABBA,16.8
4062,Plot6,ABBA,16.2
4063,Plot7,ABBA,21.1
4064,Plot8,ABBA,29.5
4065,Plot9,ABBA,30
4066,Plot10,ABBA,27.6
4067,Plot11,ABBA,19.8
4068,Plot12,ABBA,18.9
4069,Plot1,ABBA,13.3
4070,Plot2,ABBA,31.3
4071,Plot3,ABBA,23.5
4072,Plot4,PIRU,17.3
4073,Plot5,LALA,10.2
4074,Plot6,LALA,11.4
4075,Plot7,ABBA,13.2
4076,Plot8,ABBA,22.6
4077,Plot9,ABBA,12.2
4078,Plot10,ABBA,17.4
4079,Plot11,ABBA,15.9
4080,Plot12,ABBA,13.4
4081,Plot1,ABBA,19
4082,Plot2,ABBA,11.4
4083,Plot3,ABBA,10.3
4084,Plot4,ABBA,18.4
4085,Plot5,ABBA,14.7
4086,Plot6,UNSW,16
4087,Plot7,ABBA,17
4088,Plot8,ABBA,11
4089,Plot9,ABBA,16.4
4090,Plot10,ABBA,22.4
4091,Plot11,ABBA,19.2
4092,Plot12,ABBA,16.8
4093,Plot1,ABBA,17.6
4094,Plot2,ABBA,17
4095,Plot3,ABBA,18.7
4096,Plot4,ABBA,15.1
4097,Plot5,ABBA,15.3
4098,Plot6,ABBA,13
4099,Plot7,ABBA,19.9
4100,Plot8,ABBA,22
4101,Plot9,ABBA,19.6
4102,Plot10,ABBA,16.1
4103,Plot11,ABBA,10.4
4104,Plot12,ABBA,13
4105,Plot1,ABBA,12
4106,Plot2,ABBA,17.1
4107,Plot3,ABBA,14.4
4108,Plot4,ABBA,19.6
4109,Plot5,UNSW,20
4110,Plot6,ABBA,13
4111,Plot7,ABBA,16.6
4112,Plot8,ABBA,14.6
4113,Plot9,ABBA,16.5
4114,Plot10,ABBA,11.1
4115,Plot11,UNSW,40
4116,Plot12,ABBA,15.7
4117,Plot1,ABBA,14.5
4118,Plot2,ABBA,13.4
4119,Plot3,ACRU,30.5
4120,Plot4,UNSW,25
4121,Plot5,ABBA,20.9
4122,Plot6,ABBA,10.7
4123,Plot7,ABBA,10.2
4124,Plot8,ABBA,14.2
4125,Plot9,ABBA,14.5
4126,Plot10,ABBA,28.8
4127,Plot11,PIRU,19.8
4128,Plot12,PIRU,16.4
4129,Plot1,PIRU,20.6
4130,Plot2,UNSW,27
4131,Plot3,UNSW,24
4132,Plot4,UNSW,20
4133,Plot5,UNSW,42
4134,Plot6,ABBA,13.2
4135,Plot7,UNSW,27
4136,Plot8,ABBA,17.4
4137,Plot9,ABBA,13.4
4138,Plot10,ABBA,22.7
4139,Plot11,ABBA,16.5
4140,Plot12,ABBA,13.5
4141,Plot1,ABBA,14.7
4142,Plot2,ABBA,14.3
4143,Plot3,ABBA,13.4
4144,Plot4,ABBA,13.7
4145,Plot5,ABBA,13.5
4146,Plot6,ABBA,15.9
4147,Plot7,ABBA,15.2
4148,Plot8,ABBA,14.2
4149,Plot9,ABBA,17.1
4150,Plot10,ABBA,21.3
4151,Plot11,ABBA,16.4
4152,Plot12,ABBA,11.2
4153,Plot1,ABBA,16
4154,Plot2,PIRU,19.5
4155,Plot3,UNSW,42
4156,Plot4,UNSW,16
4157,Plot5,ABBA,11.2
4158,Plot6,ABBA,13
4159,Plot7,ABBA,15
4160,Plot8,ABBA,19.4
4161,Plot9,ABBA,13
4162,Plot10,PIST,46
4163,Plot11,ABBA,15.3
4164,Plot12,ABBA,17.8
4165,Plot1,ABBA,10.9
4166,Plot2,ABBA,12.3
4167,Plot3,PIRU,24.4
4168,Plot4,ABBA,13.2
4169,Plot5,UNSW,25
4170,Plot6,ABBA,16.4
4171,Plot7,UNSW,20
4172,Plot8,ABBA,18.5
4173,Plot9,ABBA,16
4174,Plot10,ABBA,11.3
4175,Plot11,ABBA,16.2
4176,Plot12,ABBA,
4177,Plot1,UNSW,40
4178,Plot2,UNSW,35
4179,Plot3,ABBA,12.4
4180,Plot4,ABBA,34
4181,Plot5,ABBA,12.2
4182,Plot6,ABBA,16.5
4183,Plot7,ABBA,13.5
4184,Plot8,ABBA,14.2
4185,Plot9,ABBA,12.2
4186,Plot10,ABBA,17.9
4187,Plot11,UNSW,22
4188,Plot12,PIRU,16.5
4189,Plot1,ABBA,12.6
4190,Plot2,UNSW,27
4191,Plot3,UNSW,22
4192,Plot4,UNSW,22
4193,Plot5,ABBA,14.9
4194,Plot6,ABBA,16.7
4195,Plot7,ABBA,17.7
4196,Plot8,ABBA,17.5
4197,Plot9,ABBA,15
4198,Plot10,PIRU,17.2
4199,Plot11,ABBA,14.7
4200,Plot12,ABBA,10.7
4201,Plot1,UNSW,52
4202,Plot2,ABBA,26.3
4203,Plot3,ABBA,18.2
4204,Plot4,ABBA,19.6
4205,Plot5,ABBA,19.5
4206,Plot6,LALA,15.5
4207,Plot7,LALA,12.8
4208,Plot8,LALA,10.5
4209,Plot9,LALA,12.8
4210,Plot10,ABBA,15.1
4211,Plot11,ABBA,16.1
4212,Plot12,ABBA,13.7
4213,Plot1,ABBA,14.3
4214,Plot2,ABBA,19.8
4215,Plot3,LALA,11.1
4216,Plot4,ABBA,18.1
4217,Plot5,ABBA,11.8
4218,Plot6,ACRU,20.3
4219,Plot7,ACRU,19.5
4220,Plot8,ACRU,11.8
4221,Plot9,ACRU,24.2
4222,Plot10,BEAL,110
4223,Plot11,ACRU,15.4
4224,Plot12,ABBA,28.4
4225,Plot1,ABBA,17.1
4226,Plot2,ACRU,17.5
4227,Plot3,ACRU,30.5
4228,Plot4,ACRU,13.8
4229,Plot5,ABBA,22.4
4230,Plot6,ABBA,11.9
4231,Plot7,ABBA,11.4
4232,Plot8,ABBA,19.6
4233,Plot9,UNSW,16.7
4234,Plot10,ACRU,25.4
4235,Plot11,ABBA,10.5
4236,Plot12,ACRU,30
4237,Plot1,ABBA,10.3
4238,Plot2,ABBA,10.9
4239,Plot3,ACRU,32.1
4240,Plot4,ACRU,40
4241,Plot5,ABBA,10.2
4242,Plot6,BEPA,16
4243,Plot7,ABBA,11.8
4244,Plot8,ABBA,15.2
4245,Plot9,ACRU,38.2
4246,Plot10,ABBA,28
4247,Plot11,ABBA,16.4
4248,Plot12,BEAL,62.4
4249,Plot1,UNSW,25.5
4250,Plot2,ABBA,12.8
4251,Plot3,ABBA,27.4
4252,Plot4,ABBA,12.3
4253,Plot5,ACRU,31.2
4254,Plot6,BEAL,13.5
4255,Plot7,PIRU,25.1
4256,Plot8,ABBA,11.2
4257,Plot9,ABBA,10.8
4258,Plot10,ACRU,31
4259,Plot11,ABBA,30.1
4260,Plot12,ACRU,33.9
4261,Plot1,ACRU,30.6
4262,Plot2,ABBA,27.8
4263,Plot3,BEAL,17
4264,Plot4,ACRU,21.8
4265,Plot5,ABBA,25.1
4266,Plot6,ACRU,18.5
4267,Plot7,BEPA,12.7
4268,Plot8,UNSW,25
4269,Plot9,UNSW,19.2
4270,Plot10,BEAL,14.1
4271,Plot11,BEAL,13
4272,Plot12,BEAL,11.6
4273,Plot1,PIST,90
4274,Plot2,UNSW,19
4275,Plot3,ABBA,12.5
4276,Plot4,PIRU,19.6
4277,Plot5,UNSW,15
4278,Plot6,UNSW,31.2
4279,Plot7,ACRU,23.8
4280,Plot8,PIRU,25.9
4281,Plot9,BEAL,12.5
4282,Plot10,UNSW,21.5
4283,Plot11,ABBA,10.4
4284,Plot12,ABBA,10.4
4285,Plot1,ABBA,12
4286,Plot2,UNSW,16
4287,Plot3,ABBA,11.2
4288,Plot4,ABBA,11.7
4289,Plot5,UNSW,19
4290,Plot6,ABBA,15.3
4291,Plot7,ABBA,15.6
4292,Plot8,UNSW,19.5
4293,Plot9,ABBA,13.3
4294,Plot10,BEAL,43.4
4295,Plot11,UNSW,19
4296,Plot12,ABBA,16.4
4297,Plot1,ABBA,15
4298,Plot2,ABBA,11
4299,Plot3,UNSW,37
4300,Plot4,PIRU,23.8
4301,Plot5,UNSW,22.8
4302,Plot6,ACRU,35.5
4303,Plot7,ACRU,10.3
4304,Plot8,ACRU,12.8
4305,Plot9,ACRU,10.3
4306,Plot10,ABBA,10.5
4307,Plot11,ABBA,12.4
4308,Plot12,BEAL,10.9
4309,Plot1,UNSW,19.4
4310,Plot2,BEAL,64
4311,Plot3,UNSW,23.8
4312,Plot4,UNSW,16.8
4313,Plot5,UNSW,22.3
4314,Plot6,UNSW,25.8
4315,Plot7,UNSW,18.5
4316,Plot8,UNSW,19.2
4317,Plot9,BEAL,11.3
4318,Plot10,ABBA,12.1
4319,Plot11,ABBA,13.3
4320,Plot12,BECO,10.5
4321,Plot1,ABBA,12.3
4322,Plot2,ABBA,14.9
4323,Plot3,ABBA,10.8
4324,Plot4,ABBA,11.5
4325,Plot5,BEAL,
4326,Plot6,ABBA,
4327,Plot7,ABBA,
4328,Plot8,ABBA,
4329,Plot9,UNSW,
4330,Plot10,UNSW,
4331,Plot11,BECO,
4332,Plot12,ABBA,13.2
4333,Plot1,THOC,46.8
4334,Plot2,PIST,20.6
4335,Plot3,ABBA,14.9
4336,Plot4,ABBA,18.7
4337,Plot5,ABBA,14.1
4338,Plot6,ABBA,10.5
4339,Plot7,ABBA,23.6
4340,Plot8,ABBA,17
4341,Plot9,ABBA,15.6
4342,Plot10,ABBA,24.2
4343,Plot11,UNSW,28
4344,Plot12,ABBA,14.2
4345,Plot1,ABBA,21.3
